Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-02-12),Price Override,Watchlist,Date Added,Notes
sold,Pokemon,Undaunted,Eevee (47) ,47,Common,Normal,Ungraded,Near Mint,0,1,3.12,0,false,2026-01-25,
sold,Pokemon,Undaunted,Eevee (48) ,48,Common,Reverse Holofoil,Ungraded,Near Mint,0,1,35.09,0,false,2025-10-30,
sold,Pokemon,Unified Minds,Espeon & Deoxys GX ,72/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,51.36,0,false,2025-05-29,
sold,Pokemon,Unified Minds,Jirachi GX ,79/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,13.73,0,false,2025-06-12,
sold,Pokemon,Unified Minds,Latios GX ,78/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,10.33,0,false,2025-07-07,
sold,Pokemon,Unified Minds,Mega Sableye & Tyranitar GX (Full Art) ,225/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,65.2,0,false,2025-06-12,
sold,Pokemon,Unified Minds,Mewtwo & Mew GX ,71/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,132.73,0,false,2025-05-29,
sold,Pokemon,Unified Minds,Raichu & Alolan Raichu GX (Full Art) ,220/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,65.32,0,false,2025-06-06,
sold,Pokemon,Unified Minds,Rowlet & Alolan Exeggutor GX ,1/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,21.03,0,false,2025-05-29,
sold,Pokemon,Violet ex,Bombirdier (JP),089/078,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,3.67,0,false,2026-01-25,
sold,Pokemon,Violet ex,Clauncher (JP),083/078,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,4.93,0,false,2026-01-25,
sold,Pokemon,Violet ex,Mabosstiff (JP),088/078,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,5.02,0,false,2026-01-25,
sold,Pokemon,Violet ex,Scovillain (JP),081/078,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,3.31,0,false,2026-01-25,
sold,Pokemon,Violet ex,Toedscool (JP),080/078,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,4.16,0,false,2025-07-10,
sold,Pokemon,Vivid Voltage,Eevee ,130/185,Common,Normal,Ungraded,Near Mint,0,1,0.22,0,false,2026-01-25,
sold,Pokemon,Vivid Voltage,Galarian Obstagoon (Secret) ,198/185,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,7.99,0,false,2025-06-12,
sold,Pokemon,Vivid Voltage,Jolteon ,047/185,Rare,Normal,Ungraded,Near Mint,0,1,0.9,0,false,2026-01-25,
sold,Pokemon,Vivid Voltage,Talonflame V ,029/185,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.98,0,false,2025-06-02,
sold,Pokemon,Vivid Voltage,Togekiss VMAX ,141/185,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.4,0,false,2025-06-02,
sold,Pokemon,VMAX Climax,Abomasnow (JP),185/184,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,3.68,0,false,2026-01-25,
sold,Pokemon,VMAX Climax,Dusknoir (JP),198/184,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,3.82,0,false,2026-01-25,
sold,Pokemon,VMAX Climax,Single Strike Urshifu VMAX (JP),093/184,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.49,0,false,2025-06-02,
sold,Pokemon,VSTAR Universe,Altaria (JP),194/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,5.3,0,false,2025-10-22,
sold,Pokemon,VSTAR Universe,Comfey (JP),187/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,2,3.37,0,false,2026-01-25,
sold,Pokemon,VSTAR Universe,Drapion V (JP),085/172,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.18,0,false,2025-06-02,
sold,Pokemon,VSTAR Universe,Dunsparce (JP),198/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,3.96,0,false,2026-01-25,
sold,Pokemon,VSTAR Universe,Electivire (JP),180/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,6.74,0,false,2026-01-25,
sold,Pokemon,VSTAR Universe,Galarian Articuno (JP),049/172,Rare,Holofoil,Ungraded,Near Mint,0,1,2.24,0,false,2026-02-04,
sold,Pokemon,VSTAR Universe,Hisuian Zoroark VSTAR (JP),129/172,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.32,0,false,2025-06-02,
sold,Pokemon,VSTAR Universe,Magnezone (JP),193/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,4,4.39,0,false,2026-01-25,
sold,Pokemon,VSTAR Universe,Solrock (JP),189/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,4.75,0,false,2026-01-25,
sold,Pokemon,VSTAR Universe,Thievul (JP),192/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,4,3.53,0,false,2026-01-25,
sold,Pokemon,VSTAR Universe,Toxtricity (JP),181/172,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,4.04,0,false,2026-01-25,
sold,Pokemon,VSTAR Universe,Wyrdeer V (JP),131/172,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.05,0,false,2025-06-02,
sold,Pokemon,White Flare,Archen ,131/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.36,0,false,2025-10-19,
sold,Pokemon,White Flare,Blitzle (Poke Ball Pattern) ,031/086,Common,Holofoil,Ungraded,Near Mint,0,1,0.35,0,false,2025-09-18,
sold,Pokemon,White Flare,Cofagrigus (JP),120/086,Art Rare,Holofoil,Ungraded,Near Mint,0,1,8.21,0,false,2026-01-25,
sold,Pokemon,White Flare,Cottonee ,090/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.62,0,false,2025-10-19,
sold,Pokemon,White Flare,Deerling (JP),006/086,Common,Poke Ball Reverse Holo,Ungraded,Near Mint,0,1,2.09,0,false,2025-09-18,
sold,Pokemon,White Flare,Gigalith (Poke Ball Pattern) ,048/086,Uncommon,Holofoil,Ungraded,Near Mint,0,2,0.62,0,false,2025-09-18,
sold,Pokemon,White Flare,Gothita ,124/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,17.12,0,false,2025-09-30,
sold,Pokemon,White Flare,Hilda ,084/086,Uncommon,Reverse Holofoil,Ungraded,Near Mint,0,1,2.84,0,false,2026-02-04,
sold,Pokemon,White Flare,Jellicent ex ,160/086,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.42,0,false,2025-09-15,
sold,Pokemon,White Flare,Mienshao (Poke Ball Pattern) ,053/086,Uncommon,Holofoil,Ungraded,Near Mint,0,1,0.48,0,false,2025-09-18,
sold,Pokemon,White Flare,Pansear ,099/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,10.15,0,false,2026-01-08,
sold,Pokemon,White Flare,Patrat ,152/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,12.53,0,false,2025-10-19,
sold,Pokemon,White Flare,Purrloin ,136/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,14.06,0,false,2025-10-19,
sold,Pokemon,White Flare,Reshiram ex ,166/086,Special Illustration Rare,Holofoil,Ungraded,Lightly Played,150.0001,1,176.41,0,false,2025-11-23,
sold,Pokemon,White Flare,Reshiram ex ,158/086,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.3,0,false,2025-09-15,
sold,Pokemon,White Flare,Samurott ,023/086,Rare,Holofoil,Ungraded,Near Mint,0,1,0.17,0,false,2025-09-18,
sold,Pokemon,White Flare,Samurott (Master Ball Pattern) ,023/086,Rare,Holofoil,Ungraded,Near Mint,0,1,11.3,0,false,2025-11-06,
sold,Pokemon,White Flare,Scraggy ,138/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,18.57,0,false,2025-11-23,
sold,Pokemon,White Flare,Simisear ,100/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,10.23,0,false,2026-01-08,
sold,Pokemon,White Flare,Stunfisk ,118/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.11,0,false,2025-10-19,
sold,Pokemon,White Flare,Swoobat ,120/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.93,0,false,2025-10-19,
sold,Pokemon,White Flare,Trubbish ,140/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,12.25,0,false,2025-11-23,
sold,Pokemon,White Flare,Whimsicott ex ,157/086,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.38,0,false,2025-09-15,
sold,Pokemon,White Flare,Zorua (Poke Ball Pattern) ,061/086,Common,Holofoil,Ungraded,Near Mint,0,1,0.83,0,false,2025-09-18,
sold,Pokemon,Wild Force,Roaring Moon (JP),051/071,Rare,Holofoil,Ungraded,Near Mint,0,1,1.68,0,false,2025-06-02,
sold,Pokemon,Wild Force,Torterra ex (JP),005/071,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.78,0,false,2025-06-02,
sold,Pokemon,XY - Fates Collide,Alakazam EX (Secret) ,125,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,158.12,0,false,2025-07-11,
sold,Pokemon,XY - Fates Collide,Glaceon EX ,20,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,15.48,0,false,2025-07-05,
sold,Pokemon,XY - Fates Collide,M Alakazam EX (Full Art) ,118,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,117.6,0,false,2025-06-04,
sold,Pokemon,XY - Fates Collide,Team Rocket's Handiwork (Full Art) ,124,Ultra Rare,Holofoil,Ungraded,Damaged,0.0000,1,12.12,0,false,2025-12-05,
sold,Pokemon,XY Promos,Gyarados  ,XY109,Promo,Holofoil,Ungraded,Near Mint,0,1,63.6,0,false,2025-06-12,
sold,Pokemon,XY Promos,Pikachu EX  ,XY124,Promo,Holofoil,Ungraded,Damaged,80.0000,1,171.97,0,false,2025-10-22,
sold,Pokemon,Yamabuki City Gym Deck,Sabrina's Gengar (JP),094,Rare,Normal,Ungraded,Near Mint,0,1,119.31,0,false,2026-01-29,
trade sell,Pokemon,Alternate Art Promos,M Lucario EX ,55a,Promo,Holofoil,Ungraded,Near Mint,130.0000,1,93.36,0,false,2026-02-04,
trade sell,Pokemon,Astral Radiance Trainer Gallery,Flapple ,TG02/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.62,0,false,2026-02-04,
trade sell,Pokemon,Astral Radiance Trainer Gallery,Frosmoth ,TG04/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.58,0,false,2026-02-04,
trade sell,Pokemon,Base Set (Japanese),Dratini (JP),147,Uncommon,Normal,Ungraded,Near Mint,0,1,7.47,0,false,2026-02-04,
trade sell,Pokemon,Base Set (Japanese),Farfetch'd (JP),083,Uncommon,Normal,Ungraded,Near Mint,0,1,8.29,0,false,2026-02-04,
trade sell,Pokemon,Base Set (Japanese),Weedle (JP),013,Common,Normal,Ungraded,Near Mint,0,1,5.08,0,false,2026-02-04,
trade sell,Pokemon,Battle Styles,Tyranitar V ,097/163,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.93,0,false,2026-02-04,
trade sell,Pokemon,Black Bolt,Karrablast ,094/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.51,0,false,2026-02-04,
trade sell,Pokemon,Black Bolt,Solosis ,118/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,40.51,0,false,2026-02-04,
trade sell,Pokemon,Black Bolt,Tranquill ,149/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,6.71,0,false,2026-02-04,
trade sell,Pokemon,BREAKpoint,Gyarados EX (Secret) ,123,Secret Rare,Holofoil,Ungraded,Lightly Played,150.0001,1,229.94,0,false,2026-02-11,
trade sell,Pokemon,Brilliant Stars Trainer Gallery,Octillery ,TG03/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.93,0,false,2026-02-04,
trade sell,Pokemon,Brilliant Stars Trainer Gallery,Oranguru ,TG12/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.44,0,false,2026-02-04,
trade sell,Pokemon,Celebrations: Classic Collection,Garchomp C LV.X ,145/147,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,5.63,0,false,2026-02-04,
trade sell,Pokemon,Celebrations: Classic Collection,M Rayquaza EX ,76/108,Classic Collection,Holofoil,Ungraded,Moderately Played,30.0000,1,38.73,0,false,2026-02-04,
trade sell,Pokemon,Chilling Reign,Galarian Articuno V (Alternate Full Art) ,170/198,Ultra Rare,Holofoil,Ungraded,Moderately Played,35.0000,1,55.26,0,false,2026-02-11,
trade sell,Pokemon,Chilling Reign,Psychic Energy (Secret) ,232/198,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,12.41,0,false,2026-02-04,
trade sell,Pokemon,Collect 151 Journey,Charizard ex (CN),006/151,Double Rare,Holofoil,Ungraded,Near Mint,0,1,5.15,0,false,2026-02-04,
trade sell,Pokemon,Collect 151 Journey,Venusaur ex (CN),174/151,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,3.23,0,false,2026-02-04,
trade sell,Pokemon,Collect 151 Surprise,Jynx ex (CN),183/151,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,3.09,0,false,2026-02-04,
trade sell,Pokemon,Collect 151 Surprise,Oddish (CN),157/151,Shiny Rare,Holofoil,Ungraded,Near Mint,0,1,1.4,0,false,2026-02-04,
trade sell,Pokemon,Cosmic Eclipse,Mega Lopunny & Jigglypuff GX ,165/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,29.07,0,false,2026-02-04,
trade sell,Pokemon,Crown Zenith,Kyogre V ,037/159,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.94,0,false,2026-02-04,
trade sell,Pokemon,Crown Zenith: Galarian Gallery,Dunsparce ,GG23/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,2.85,0,false,2026-02-04,
trade sell,Pokemon,Crown Zenith: Galarian Gallery,Thievul ,GG17/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.5,0,false,2026-02-04,
trade sell,Pokemon,Cyber Judge,Deerling (JP),073/071,Art Rare,Holofoil,Ungraded,Near Mint,0,1,13,0,false,2026-02-04,
trade sell,Pokemon,Dark Explorers,Umbreon (61) ,61,Uncommon,Normal,Ungraded,Near Mint,0,1,18.32,0,false,2026-02-04,
trade sell,Pokemon,Dark Phantasma,Hisuian Zoroark V (JP),061/071,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.09,0,false,2026-02-04,
trade sell,Pokemon,Destined Rivals,Arven's Greedent ,205/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.04,0,false,2026-02-04,
trade sell,Pokemon,Destined Rivals,Cynthia's Garchomp ex ,215/182,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.81,0,false,2026-02-04,
trade sell,Pokemon,DP-P Promos,Chimchar (JP),018/DP-P,Promo,Normal,Ungraded,Near Mint,0,1,16.86,0,false,2026-02-04,
trade sell,Pokemon,DP-P Promos,Heatran (JP),083/DP-P,Promo,Normal,Ungraded,Near Mint,0,1,9.81,0,false,2026-02-04,
trade sell,Pokemon,DP-P Promos,Real World's Giratina (JP),109/DP-P,Promo,Normal,Ungraded,Near Mint,0,1,4,0,false,2026-02-04,
trade sell,Pokemon,DP-P Promos,Toxicroak (JP),050/DP-P,Promo,Holofoil,Ungraded,Near Mint,0,1,16.83,0,false,2026-02-04,
trade sell,Pokemon,Dragon Blade,Vigoroth (JP),042/050,Common,Normal,Ungraded,Near Mint,0,1,2.64,0,false,2026-02-04,
trade sell,Pokemon,EX Sandstorm,Eevee ,63,Common,Reverse Holofoil,Ungraded,Damaged,0.0000,1,27.94,0,false,2026-02-04,
trade sell,Pokemon,EX Unseen Forces,Slowbro ,13/115,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,39.03,0,false,2026-02-04,
trade sell,Pokemon,Fossil (Japanese),Golbat (JP),042,Uncommon,Normal,Ungraded,Near Mint,0,1,4.15,0,false,2026-02-04,
trade sell,Pokemon,Future Flash,Iron Bundle (JP),071/066,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.84,0,false,2026-02-04,
trade sell,Pokemon,Gaia Volcano,Shroomish (JP),007/070,Common,Normal,Ungraded,Near Mint,0,1,2.88,0,false,2026-02-04,
trade sell,Pokemon,Gaia Volcano,Tangrowth (JP),002/070,Uncommon,Normal,Ungraded,Near Mint,0,1,2.79,0,false,2026-02-04,
trade sell,Pokemon,Galactic's Conquest,Blaziken (JP),022/096,Rare,1st Edition,Ungraded,Near Mint,0,1,2.44,0,false,2026-02-04,
trade sell,Pokemon,Gem Pack 2,Espeon (CN),0514/14,Double Rare,Holofoil,Ungraded,Near Mint,0,3,9.65,0,false,2026-02-04,
trade sell,Pokemon,Gem Pack 2,Vaporeon (CN),0214/14,Double Rare,Holofoil,Ungraded,Near Mint,0,1,8.75,0,false,2026-02-04,
trade sell,Pokemon,Inferno X,Mega Heracross ex ,093/080,Super Rare,Holofoil,Ungraded,Near Mint,0,1,3.79,0,false,2026-02-04,
trade sell,Pokemon,Journey Together,Lycanroc ,166/159,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.09,0,false,2026-02-04,
trade sell,Pokemon,McDonald's Promos 2024,Pikachu ,002/015,Promo,Holofoil,Ungraded,Near Mint,0,1,4,0,false,2026-02-04,
trade sell,Pokemon,Mega Brave,Shroodle (JP),072/063,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.01,0,false,2026-02-04,
trade sell,Pokemon,MEGA Dream ex,Dustox ,195/193,Art Rare,Holofoil,Ungraded,Near Mint,0,1,2.02,0,false,2026-02-04,
trade sell,Pokemon,MEGA Dream ex,Glass Trumpet ,215/193,Super Rare,Holofoil,Ungraded,Near Mint,0,1,0.38,0,false,2026-02-04,
trade sell,Pokemon,MEGA Dream ex,Mega Dragonite ex ,232/193,Mega Attack Rare,Holofoil,Ungraded,Near Mint,0,1,24.31,0,false,2026-02-04,
trade sell,Pokemon,MEGA Dream ex,Ultra Ball ,216/193,Super Rare,Holofoil,Ungraded,Near Mint,0,2,0.86,0,false,2026-02-04,
trade sell,Pokemon,Mega Evolution,Acerola's Mischief ,165/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.69,0,false,2026-02-04,
trade sell,Pokemon,Mega Evolution,Delibird ,152/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.82,0,false,2026-02-04,
trade sell,Pokemon,Mega Evolution,Mega Gardevoir ex ,159/132,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,6.4,0,false,2026-02-04,
trade sell,Pokemon,Mega Evolution,Ninjask ,137/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.87,0,false,2026-02-04,
trade sell,Pokemon,Mega Evolution,Spiritomb ,148/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.77,0,false,2026-02-04,
trade sell,Pokemon,Mega Evolution,Stufful ,154/132,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,5.43,0,false,2026-02-04,
trade sell,Pokemon,Mega Evolution Promos,Alakazam ,009,Promo,Holofoil,Ungraded,Near Mint,0,2,9.59,0,false,2026-02-04,
trade sell,Pokemon,Megalo Cannon,Teddiursa (JP),062/076,Common,1st Edition,Ungraded,Near Mint,0,1,3.35,0,false,2026-02-04,
trade sell,Pokemon,Mega Symphonia,Delibird (JP),074/063,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.67,0,false,2026-02-04,
trade sell,Pokemon,Mega Symphonia,Mega Manectric ex (JP),077/063,Super Rare,Holofoil,Ungraded,Near Mint,0,1,6.7,0,false,2026-02-04,
trade sell,Pokemon,Mega Symphonia,Rare Candy (JP),082/063,Super Rare,Holofoil,Ungraded,Near Mint,0,1,3.76,0,false,2026-02-04,
trade sell,Pokemon,Mega Symphonia,Shedinja (JP),072/063,Art Rare,Holofoil,Ungraded,Near Mint,0,1,5.02,0,false,2026-02-04,
trade sell,Pokemon,Movie Commemoration Random Pack,Bronzong M ,015/022,None,Normal,Ungraded,Near Mint,0,1,14.02,0,false,2026-02-04,
trade sell,Pokemon,Movie Commemoration Random Pack,Croagunk M ,013/022,None,Normal,Ungraded,Near Mint,0,1,34.32,0,false,2026-02-04,
trade sell,Pokemon,Movie Commemoration Random Pack,Dialga M ,016/022,None,Normal,Ungraded,Near Mint,0,1,14.04,0,false,2026-02-04,
trade sell,Pokemon,Movie Commemoration Random Pack,Heatran M  ,005/022,None,Normal,Ungraded,Near Mint,0,1,12.14,0,false,2026-02-04,
trade sell,Pokemon,Neo Discovery (Japanese),Yanma (JP),193,Rare,Holofoil,Ungraded,Near Mint,0,1,12.76,0,false,2026-02-04,
trade sell,Pokemon,Night Wanderer,Cassiopeia (JP),091/064,Special Art Rare,Holofoil,Ungraded,Near Mint,0,1,26.96,0,false,2026-02-04,
trade sell,Pokemon,Obsidian Flames,Ryme  ,221/197,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.22,0,false,2026-02-04,
trade sell,Pokemon,Paldea Evolved,Dendra ,250/193,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.79,0,false,2026-02-04,
trade sell,Pokemon,Paldean Fates,Nemona  ,229/091,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.21,0,false,2026-02-04,
trade sell,Pokemon,Paradise Dragona,Appletun (JP),075/064,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.57,0,false,2026-02-04,
trade sell,Pokemon,Paradox Rift,Mienshao ,200/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,8.66,0,false,2026-02-04,
trade sell,Pokemon,Phantasmal Flames,Ignition Energy ,124/094,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.07,0,false,2026-02-04,
trade sell,Pokemon,Phantasmal Flames,Paldean Wooper ,102/094,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.62,0,false,2026-02-04,
trade sell,Pokemon,Phantasmal Flames,Wigglytuff ,105/094,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,6.96,0,false,2026-02-04,
trade sell,Pokemon,Phantasmal Flames,Yamper ,099/094,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.27,0,false,2026-02-04,
trade sell,Pokemon,Phantom Forces,M Gengar EX ,35,Ultra Rare,Holofoil,Ungraded,Lightly Played,0.0000,1,272.82,0,false,2026-02-11,
trade sell,Pokemon,PPP Promotional cards,Turtwig ,001/PPP,Promo,Holofoil,Ungraded,Near Mint,0,1,21.73,0,false,2026-02-04,
trade sell,Pokemon,Prismatic Evolutions,Amarys ,132/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.81,0,false,2026-02-04,
trade sell,Pokemon,Prismatic Evolutions,Aromatisse (Master Ball Pattern) ,039/131,Common,Holofoil,Ungraded,Near Mint,0,1,7.69,0,false,2026-02-12,
trade sell,Pokemon,Prismatic Evolutions,Eri ,136/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.42,0,false,2026-02-04,
trade sell,Pokemon,Prismatic Evolutions,Raifort ,142/131,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.77,0,false,2026-02-04,
trade sell,Pokemon,Rising Fist,Hitmonchan (JP),046/096,Common,Normal,Ungraded,Near Mint,0,1,3.35,0,false,2026-02-04,
trade sell,Pokemon,Scarlet & Violet Base Set,Fighting Energy ,258/198,Hyper Rare,Holofoil,Ungraded,Near Mint,0,1,10.63,0,false,2026-02-04,
trade sell,Pokemon,Scarlet & Violet Base Set,Miriam ,238/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,8.46,0,false,2026-02-04,
trade sell,Pokemon,Scarlet & Violet Promo,Gothitelle - 211 ,211,Promo,Holofoil,Ungraded,Near Mint,0,5,2.77,0,false,2026-02-04,
trade sell,Pokemon,Scarlet & Violet Promo,Hawlucha (Prerelease) ,007,Promo,Holofoil,Ungraded,Near Mint,0,1,9.52,0,false,2026-02-04,
trade sell,Pokemon,Scarlet & Violet Promo,Magneton ,159,Promo,Holofoil,Ungraded,Near Mint,0,2,7.55,0,false,2026-02-04,
trade sell,Pokemon,Shining Fates,Crobat V ,044/072,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.15,0,false,2026-02-04,
trade sell,Pokemon,Shiny Treasure ex,Slowbro (JP),220/190,Shiny,Holofoil,Ungraded,Near Mint,0,1,4.43,0,false,2026-02-04,
trade sell,Pokemon,Silver Tempest,Lugia VSTAR ,139/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,5.36,0,false,2026-02-04,
trade sell,Pokemon,Silver Tempest,Regidrago VSTAR ,136/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.71,0,false,2026-02-04,
trade sell,Pokemon,Silver Tempest,Unown V ,065/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.21,0,false,2026-02-04,
trade sell,Pokemon,Silver Tempest Trainer Gallery,Altaria ,TG11/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.74,0,false,2026-02-04,
trade sell,Pokemon,Silver Tempest Trainer Gallery,Flaaffy ,TG03/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.04,0,false,2026-02-04,
trade sell,Pokemon,Silver Tempest Trainer Gallery,Milotic ,TG02/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.02,0,false,2026-02-04,
trade sell,Pokemon,Silver Tempest Trainer Gallery,Smeargle ,TG10/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.71,0,false,2026-02-04,
trade sell,Pokemon,SoulSilver Collection,Cyndaquil (JP),014/070,Common,Normal,Ungraded,Near Mint,0,1,5.41,0,false,2026-02-04,
trade sell,Pokemon,Space-Time Creation,Torterra ,,Holo Rare,1st Edition Holofoil,Ungraded,Near Mint,0,1,9.47,0,false,2026-02-04,
trade sell,Pokemon,Stellar Crown,Briar ,163/142,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.58,0,false,2026-02-04,
trade sell,Pokemon,Stellar Crown,Joltik ,150/142,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,8.03,0,false,2026-02-04,
trade sell,Pokemon,Stellar Miracle,Gulpin (JP),112/102,Art Rare,Holofoil,Ungraded,Near Mint,0,1,6.67,0,false,2026-02-04,
trade sell,Pokemon,Surging Sparks,Clobbopus ,207/191,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,6.63,0,false,2026-02-04,
trade sell,Pokemon,Surging Sparks,Drasna ,231/191,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.33,0,false,2026-02-04,
trade sell,Pokemon,Surging Sparks,Larvesta ,196/191,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,2.53,0,false,2026-02-04,
trade sell,Pokemon,Surging Sparks,Lisia's Appeal ,234/191,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.11,0,false,2026-02-04,
trade sell,Pokemon,SV: 151,Basic Psychic Energy ,207/165,Hyper Rare,Holofoil,Ungraded,Near Mint,0,2,5.52,0,false,2026-02-04,
trade sell,Pokemon,Sword & Shield Base Set,Celebi V ,001/202,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.19,0,false,2026-02-04,
trade sell,Pokemon,Sword & Shield Base Set,Lapras V ,049/202,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.55,0,false,2026-02-04,
